guid,date,user_guid,user_country,product_guid,value,currency
4e55dd00-33e5-4708-89a6-c6a7199a0976,2024-01-12 18:14:17,bacbfcea-8999-4547-bf60-cbe734da4801,NL,0d64e3f9-eaab-460d-a41f-e813457ea01c,2142.59,DOLLAR
00c4a0d7-89e6-4da0-a680-32754c0e10a9,2024-03-09 14:19:40,ab1ade7a-42f0-435b-954a-d6ef9c134837,CN,dbeafe61-5d1c-4d10-a17c-86df8a247a0f,4638.54,GBP
42877924-ac27-4fbe-9388-b260a050052b,2023-10-25 01:50:13,5d3f5e30-718d-40c5-83de-995934888bf9,RU,89c2e84c-1931-4845-aef9-7878183c131a,3778.77,DOLLAR
880f7f7b-2b7f-46f1-a330-ba1c003fdcd5,2024-04-10 23:35:15,29298c41-6aa6-4a01-a390-a72d9fb3ec24,PL,8602dcdd-b724-4807-88d7-fd1c219b1c9b,2476.99,DOLLAR
b2f8999b-9253-49bd-952b-34287e1db7e8,2024-07-10 08:45:04,939d1b5d-2063-43a5-9849-5c06965d449a,CF,a7c5383f-ae0c-4b9d-b502-fa58c86ffd87,71.99,GBP
a2c33da2-708f-4d00-95fc-07041e89b13b,2023-11-23 16:08:09,f03d7d98-7ae2-44f2-a348-c0b92e5e12b9,JM,87d158e8-a8c0-45d1-bab5-bfb7f085a067,2710.0,DOLLAR
53b78d92-88b6-43b2-98c6-906278dd268b,2023-11-08 11:05:44,6439cf46-4aa3-44d7-b2be-ea6ad66d2150,IL,95116c63-0f1f-4be5-8ca7-7b6bb19b4518,2782.61,DOLLAR
75f91a56-18f2-4620-8358-e378fb61b0fb,2024-09-24 01:55:21,01e434aa-2064-4a69-b9d5-15de65898bca,CN,4498d119-f9f9-4076-aff4-e37aa839dc35,286.93,GBP
f5e5e7b2-c5b5-4490-a473-524682620709,2023-12-27 03:21:09,6af448c1-1752-49fa-9203-32f382749105,BR,d9c7f27d-1c02-4ea0-b1fe-4b8366b7e733,399.88,GBP
f3a2aa94-a0e5-4cf6-bf09-2e041067c0a5,2024-03-10 03:28:55,b420b338-fad9-451e-a046-f729b3954cc2,RU,8d148055-a879-483c-8a30-2136758084c2,3524.73,DOLLAR
de92fb96-fb02-4d4a-84c9-b5eb0b5ffbf2,2023-11-24 00:04:15,f74565d0-a104-4228-85f2-7a600b1122be,RU,a5212372-c917-4e14-8df7-20b14f703656,3686.93,EUR
ed2a13c7-6427-4c29-967a-71879333dd71,2024-09-07 12:05:22,16568a00-0f11-4cd1-a02b-f377a17fe56e,RU,3fae469e-be3f-4f2e-bab1-61a1d6cc1cb1,4818.09,GBP
7dea5392-ecd4-4e52-b94a-a38c0824860e,2024-01-12 14:15:21,5059c51b-2c80-43f0-b6db-5b07654b73d4,AZ,6c377a12-0218-4c31-8c8c-bfd9f8c0aa78,2011.03,EUR
56a1abc1-6d74-457d-b669-658e6f62196e,2024-08-07 14:03:48,43e98831-9a62-4832-8835-07bbc55fd646,ID,cc69486a-7eb7-476b-bac0-0992e5fc8ce7,4129.89,EUR
0d07b953-ad0d-46ad-b917-bd29b9daef78,2024-03-15 01:19:50,4b560c2c-1409-4623-b510-8442d025ddd0,CN,e9697896-9081-46aa-b6a3-cf585930e3d5,3220.72,EUR
0ed2b008-fc58-4905-8ef2-63dfce3853fc,2024-05-28 00:15:54,0c18e066-f078-440e-a8b0-b92e749ad981,TH,84d1c947-9921-48cf-90c1-10c70d68f5a2,4634.45,EUR
74ebebd9-60a3-4ec1-b808-0dad200c3407,2023-12-13 06:29:51,df5e5a82-6fd2-45fe-b15b-092a5c09a59e,CN,1989b23a-4da3-4cff-a250-4fea257db791,4914.39,DOLLAR
b4206ad0-d83f-49e8-88e1-26c2ea64ffe4,2024-07-19 07:40:34,e1aa06b9-e2cc-403c-ad5a-df42c1eb1104,ID,f80a9843-62a9-4de7-810a-3588b1d26aaf,2493.26,DOLLAR
55e247fb-0009-4720-bb32-53819ccbe226,2024-05-29 15:05:59,84a5a07d-2751-42d5-b613-39c23620ed9d,ID,908915d3-d364-444a-82ad-dd36d535e522,4660.35,EUR
4c45f021-c678-45e7-be90-8a416d921a83,2024-06-11 09:44:01,28507cfa-52eb-4ecb-8105-8649481f8cd0,CN,e5a93826-ca22-4921-96d6-fd976411f182,3257.14,DOLLAR
521cdb60-49c9-4d80-8871-933b7a25e767,2023-11-16 14:41:54,09ff188d-a44c-4306-b092-3d4387dc7c48,MU,3333ab84-e835-47a0-8c9d-c02562f01b7a,3822.31,EUR
f6ce4516-aa1d-44e1-aa22-31ec15b4f1e9,2024-04-23 09:07:06,83ce13b5-b407-4870-85d1-00210d395d12,ID,c871c3de-beef-4269-b179-da11774577a7,4079.61,DOLLAR
19aac51e-e94b-4d3a-990b-3fb93ac5d18d,2024-09-18 09:18:44,90a19006-b166-4945-9b15-3385d2357401,US,b7a7e038-2595-4eb6-ac29-866300bed02c,115.29,GBP
c0f9edb1-4db8-4ccc-811c-6528fa2dfb8d,2024-08-21 15:55:30,24f55a97-9bb9-4c01-a1fe-d9bb6dd103f0,ID,55be1524-63e2-4663-912f-b6a90355b58e,4482.65,DOLLAR
0ee59e44-331e-4cff-aaf7-d4515538e394,2024-08-22 04:11:21,4f4b7d95-2572-4e9c-9e56-60b601e1c121,PL,ad413545-e6a3-4e0b-878f-6c0da639b1e4,205.56,GBP
bbd64dce-e325-4751-82a1-9dfc80638e60,2023-12-02 03:18:06,8a319894-0715-45f5-b7f1-80fb8fea2b30,CN,0a385446-8f5b-485c-bbeb-c7812f5f4bcc,583.6,EUR
fecbdd2e-d631-41af-9dea-ee92bf63c9f0,2024-04-12 16:05:48,392c96a8-5fd8-46b5-b13c-8251cf308977,PH,ba4519ec-f388-481f-a93c-fbdd8a2c6600,3235.19,DOLLAR
37fde899-5da4-4565-9265-2cbaf7770113,2024-04-11 07:15:55,2683a29b-52e3-4e9d-a8c8-1c4210c43e43,IT,2f79fc4e-4ef9-4dd7-85b2-2f4f2c399641,3221.02,GBP
e5953c0e-1048-4d57-b1d4-1f8cd033c21e,2024-07-11 22:17:19,f0c12c19-e35d-4362-9903-500017102209,AR,01421656-b30c-4b02-bebf-d9688c7f787a,3212.33,DOLLAR
ebe172fe-a468-4485-be94-2925b4267527,2024-06-08 09:57:22,541f8bb9-bfae-4bf5-a3fa-f53e8854a559,PT,6fd763e3-0ac5-4c83-9ab0-9a91542653a2,2132.55,GBP
35e8c6ec-3735-4ea6-8569-c0ca7b6d9348,2024-08-17 01:04:23,c4ee208c-a822-4d85-b7c8-881d33b43f7b,PT,96e06fb0-24f7-4946-b241-ee40d453a12b,1873.43,DOLLAR
3c00c908-643e-4a2a-ab0f-63a841bb9360,2024-08-07 01:24:25,389bf5c5-6338-4263-be6a-2455ccddf90a,PE,4c230966-bd81-443e-8501-2e749c119561,4750.56,EUR
f8cbcff1-aebd-4efb-975c-bd3ae98d201e,2023-11-01 18:43:55,2e788e6b-a1bf-4730-82de-28a213a3c7e0,CN,f699a266-35bc-4564-8391-8a40fb9f8427,2784.01,DOLLAR
3a512e7a-d4ba-463d-b51b-bf77af88e807,2024-04-10 03:45:20,06a68561-eff6-4ba3-a6da-128c876a1dca,CN,5eaae533-cc1d-4e33-8084-203b79546f02,240.25,GBP
bed377e9-05a1-4bdc-bcae-273eb46ebabf,2024-07-19 20:38:12,c38fb9be-9a34-47c7-acbb-bc60053513c7,ID,5ff35d87-3c3f-410d-8c6f-638e344eb225,2955.95,GBP
f0a93c2d-9eff-426a-b729-3e1622a15c43,2023-11-20 19:06:16,67a501bb-88c8-45f3-9c98-d3b6ab5492ae,PL,fd6f2070-0d75-4ea0-b325-3ae0c8043a1c,2641.21,EUR
e0483803-af20-4f6e-bd25-c288c4f67f13,2024-05-15 19:19:16,3b6f1a99-7006-4d38-83c4-5d55d413d49f,IR,a8acce24-176a-4a0b-9f65-ee3a4f115a49,2067.63,GBP
17234f75-b3c2-4944-9452-554d42d4b1aa,2024-04-22 15:05:15,7a20fd72-697d-45e0-ac0f-42997bea6bf7,CN,854e8b82-19d2-41a0-9eb8-782fbf4c2858,4018.25,GBP
e4df3981-d418-474e-9d36-845819c8b571,2024-03-10 19:41:03,77d97c7b-3f51-49fc-94ae-ae0e97b78f39,CN,ed062347-fa9a-4003-ad65-89b4693ea849,3451.69,EUR
f4ba7832-c4f6-455a-b895-603dfe5f7ed9,2024-06-24 05:35:38,87c0124d-6919-44b3-9fa4-8a4fdf771751,UA,c2320161-372c-41ce-a780-edec64bbec23,708.33,EUR
4aa2aaac-5362-4c6d-97de-2842296591f6,2024-05-21 05:50:03,571ee8d1-7ebd-4501-afad-9f8eb5696bc9,FR,3621922a-258e-4bc1-9a89-341085246b6a,1585.15,GBP
bba7322c-08ca-4dd4-918a-441399bfff89,2024-09-26 02:03:48,60af3134-5e5e-454a-b99a-9fdfd7b0c390,ID,cdc50419-794d-4445-be4a-7f0a412d5e24,4319.32,EUR
a57b611d-122e-4634-8b50-a865cc924d92,2024-09-25 23:43:22,cd3bb441-fd7c-42c6-824e-3a56e7fc42cd,CN,d8975a0a-0c2e-4ade-9cbc-8019fa02eab9,3910.14,DOLLAR
f73f0b2b-0509-4531-a4a4-0bf60d175599,2023-10-27 02:03:09,872b9a73-05e6-4f1e-8975-523433d1a27c,CN,b28faa84-a644-42a4-bc7c-d07efb54a68f,1568.75,GBP
fb1b556f-a60d-4702-9721-5d3845f12c26,2024-01-24 03:23:57,2ce8e991-be6a-4352-964b-19360a5ac558,AL,ca257642-cb62-49c2-865a-7a6fc62226e0,1375.55,GBP
38ab2cc8-3e66-4a2c-871e-529884e1d725,2023-11-19 07:43:50,78f25654-6a86-401b-bea2-9cf143e93cc6,PL,f4bcc03a-6d79-4adc-972e-489ed0711496,612.5,GBP
075516a3-01b3-4fc3-8458-922b04ae8725,2023-10-10 16:15:08,22fc2412-e583-4fdb-ad88-ca6fd7af2b49,RU,66fa0afc-0e82-4df0-ba4d-711c275a5a9b,1820.19,EUR
436050d7-827b-4153-80d6-b69bd3ad5bf3,2024-02-04 00:20:36,d38a5998-1ab5-4350-b3b0-e3eb4aa368f4,NG,0313650e-e6d4-4fcd-9396-8f5e46ecaca0,2723.55,GBP
fce7298a-a15c-4bb4-8db8-88cb9319cff7,2023-12-06 11:41:29,9a8cae94-eafd-4b44-b9b7-fd3876b5700b,PL,9cc20897-d468-4d57-9208-a7173211209c,2891.62,EUR
b9748513-f6a1-4c41-a428-df9919614bfc,2024-02-22 09:01:32,82854e2b-19db-41bc-b25f-d2b8d3214e60,MK,07ba2301-a433-40c6-9f22-0e9bc7689f94,2914.76,GBP
c8cd64f4-14ab-48f8-ab34-9cb9cb455d45,2024-03-16 22:35:10,43d2ad7d-fd8b-4169-993b-49219b27adea,CN,a7fc85e7-f09c-4c49-9361-9147502493c9,761.69,DOLLAR
3d61562f-e823-4165-8ca3-f06eed202835,2024-07-31 02:16:06,4108414f-0569-4e63-9042-a24d957b4f31,CZ,8f3fc932-42a1-432f-92d8-e718ba5b6ed0,2514.64,GBP
141afd8b-817c-460a-bcb7-31aff5f9ff53,2024-03-23 08:58:32,9a1f55dc-f533-4500-a6ec-d0e98394eb4d,ID,4c68b3c2-1a6c-4015-83f0-8933757056de,3202.82,GBP
9854975a-6560-4e70-b068-fdabde00cb41,2024-09-15 21:56:07,ef169591-9c9c-4c11-b8f7-0dfa7c73b69f,RU,dc708103-bc11-4ef8-9ca1-5bb25c70248c,4217.36,EUR
3944edb2-cca2-4ea9-a9d4-3f2d9da4d828,2024-04-06 03:34:25,af04c435-ed63-4352-8f96-3b5eb7e886e3,CN,e87569af-bdec-4e81-b5a4-1212b0fbbcaa,2086.73,EUR
dc51df95-c3f8-4f12-b099-c4f53b4db5ab,2024-02-26 14:53:28,b8252dff-a690-4c55-848d-bb38e83f91b3,CN,0be048e2-dd86-41dd-a871-d28b3d1a1d1b,3637.86,EUR
cc08b86b-d4ff-473c-aafe-bbaf882cb57f,2024-08-19 08:43:53,a7505f87-e80c-4dd3-91c0-1d3de44d36e4,LV,a853d584-9a7e-4a21-8a38-d8f90fefdfe3,736.13,DOLLAR
a00b8ca1-3d2f-455f-90ba-7cb324472953,2024-01-31 12:36:58,6c2abacd-cf13-4793-952e-9b7f2a9ad89e,CN,3e8bcf4c-7141-42b6-af05-0489869187b4,1218.52,DOLLAR
31e9fb9d-b789-40c4-aacc-b4d94709765b,2024-06-23 05:51:24,f136d278-8326-4f95-9024-bcc6af635196,TZ,c24cc8c9-2572-4f3b-83f4-d37118f0e486,1516.49,GBP
f8e59cde-b98f-46e2-88fb-59a29784e158,2024-04-18 04:06:04,f6108769-2f5d-4e65-8da8-d15bb0a38b2e,PH,0a20865c-155f-4021-abc2-13b835b5f33a,1115.35,GBP
114ce333-12ff-4508-aa4d-96ca9d1b2152,2024-02-18 23:54:48,8272e1a1-bbef-4bf1-af92-4cb3dbe37138,BR,642c32f9-5d41-4f0a-8bab-e3606c0e260a,4508.67,EUR
731f0770-917f-41a1-9441-7581b40226b9,2024-03-21 11:18:23,85e5036f-8ad9-4543-9854-ef39666ddf98,ID,4a0dd886-17b1-439e-aa62-627d1703d9d5,2153.89,EUR
00e309bc-7de7-42a2-b2c1-ea2f894d876d,2023-11-20 21:42:03,8de69934-2a09-4784-af80-aa91786cbe2f,VE,8bea986b-a851-4c72-acaf-6c39b534ef3b,2137.13,DOLLAR
371f270f-4e0d-4463-a8b8-0254dd9906a8,2024-03-30 21:55:33,6e8cd314-d142-4e02-8db8-954988177bcc,EG,a430e907-9809-4e27-990f-0f9ea89e9b0f,596.7,DOLLAR
0c6f24ed-4e57-4967-a2b1-0e7faf1b0b19,2024-05-17 06:45:25,4f40ac2d-cb1d-4e33-aec3-457542cc4a60,BR,a37bda70-c0ab-4c75-bf04-651e73baeeba,4163.12,EUR
083a90d8-4ac5-4489-a5c3-5e5d63356eda,2024-04-25 02:01:03,c17ce15f-3b46-4d72-a994-9876f12197a1,NG,196fc04f-47da-4219-8a13-6e6e949d8170,1983.48,DOLLAR
54702383-f72f-4340-bcf2-d21635331435,2024-07-22 06:11:31,062c9b16-75c9-4486-ac90-eb06f940f2dd,ID,c413ddfb-c593-4cc4-96de-8880d38dd41e,3509.39,DOLLAR
e2a28584-9562-4b23-946f-fda1241b55ee,2023-12-02 14:27:12,cba1b47d-1a51-491b-95d9-a60c8f0aa45f,MX,7d46058b-1f63-4dbf-a76c-996dbb484798,2599.4,DOLLAR
88fc66fd-c832-4bb4-93b3-2c926d66988c,2023-10-28 09:25:26,451c0a38-9dcd-404d-9bc5-1077d9952061,HR,92e0a674-6396-483b-be98-57c66ef8807a,3403.73,DOLLAR
9be131f1-bd2e-4758-8b1e-5bebfc7da5e2,2024-07-19 04:08:09,7f0e2622-dc3c-44a8-aaa8-31e33b6d890e,RU,d091d664-9947-491c-bd39-04fab0b0adf0,2326.74,GBP
a9718161-72f9-42a1-81fc-4be7e71f752e,2024-05-07 19:23:23,b9905119-1830-411b-8b73-eb6a0c967800,PL,dc40bce3-02af-49bf-b6a7-15c098fdea13,4504.28,EUR
228c2f25-7ad4-421b-a826-261e8e62d218,2023-10-18 09:28:36,c5437152-52ce-4896-ba21-1dc489abc1b7,ID,339dae6a-f365-4abb-bb64-fc90fec4372d,350.35,GBP
3de02e80-c11d-4129-a647-a614bfe2b54a,2024-02-26 10:25:22,19ba8a27-e4f7-45b4-bf0d-46603257ed99,RU,d475df95-0dcc-4fc5-aaf9-83b763f774af,4564.0,GBP
5ae3c68a-0a5b-4184-8f23-6832c52e5e58,2024-09-11 11:27:52,1491228e-be7b-464c-830e-9ae329022ef9,SI,7c718be5-0144-49b6-9e8e-050f31d25ee6,4187.29,GBP
b308d72f-d54e-410a-9e47-2ddee696ea05,2024-06-06 09:11:12,a64dae41-bbc5-4899-a905-1fdb6333b3ff,CN,54378cb9-cb88-4a43-8100-7dad2450a0e2,4839.99,DOLLAR
5055069a-c2df-4e84-ad49-562cdba53245,2024-05-05 16:32:50,436066a7-c42b-4d58-9b15-141c1be33cee,PH,78a3257a-9ac3-430b-9ca5-f7182c195604,2227.18,GBP
e81390ab-1b03-4963-a28b-473cc529a69d,2024-05-28 22:31:07,118f9dd2-32ff-4cdd-a752-fe6f7783e1a3,PE,de07abfc-86aa-4374-957a-47b6b094895d,2577.02,EUR
59eda77d-e40b-4588-9cfe-9010e35eff0c,2024-08-22 22:53:23,b142bc62-0d11-4379-ae76-1334e1038038,CU,d0fe0b9b-b29c-4283-9975-de5c1bf23872,1826.24,DOLLAR
fd15db9a-bd98-42c4-bd5b-24bfc1faa8a4,2023-12-27 09:56:50,92f2d9b2-4fb0-43a8-b24d-ef03429dae25,CN,776caad2-1a8e-4118-b636-cb04cf504ae3,1680.25,DOLLAR
660f2825-1cf7-452a-b1fc-2ce28d48c4a9,2024-01-30 09:27:19,edd01030-dbb3-4ec9-84af-f70b7b400d83,JP,fccdedaa-6ba6-4ecd-baaa-ae369b103164,3617.42,GBP
2bcf52e8-3301-48d0-ae8f-434d1314c1f9,2024-06-03 22:30:25,bd386ead-0e3d-4a15-a337-6863737e2cd4,CN,4c49d62f-bc4e-46e1-9555-d72d56b4092d,3949.58,DOLLAR
99468c3c-1da1-40ee-b55f-261112ea6af6,2024-06-04 06:10:53,fd890102-93b0-4951-86d5-568673ad29a5,GR,092337e5-7a49-4e24-8132-14bf5ec1dcfa,1229.63,EUR
fe2a9fd6-af30-4845-aa64-9549b00185fe,2024-03-05 13:42:19,ae024f3e-2bc8-4a02-9384-ec7f60c92b36,PH,a046a59d-01aa-4e76-8169-028e917df344,1978.1,GBP
d7e1ddbe-9210-4499-a713-aa72332b4d6e,2023-11-15 06:08:19,e45d6e2d-ef81-47a4-ae39-6552c631f633,PH,18234b59-6b64-4b6d-a87c-47778f5fdca2,2593.78,EUR
fa946577-b312-4901-8991-181c3930dcc4,2024-08-12 00:09:52,c4a856b3-42e2-4c01-bff8-b5d50dbb282b,PL,b85e1aeb-cb0f-4455-b11d-75201208aaa1,246.31,DOLLAR
29b865ea-43f7-47f7-a0ed-e7f1cc3a9d4f,2024-06-26 13:00:31,154b1f88-8657-41a5-a583-ba09d77c21cd,CZ,248a4043-7a5f-4394-bfa9-cc19262da1c8,3439.82,EUR
3fac8cb1-07be-4ea6-b6fc-8715b98786f0,2024-04-29 13:20:52,e543997b-4e6c-49e3-b3cb-766056f4748e,AR,36228f87-bc92-47bd-bc91-378a33472a88,4353.4,GBP
b8f7e92b-ecfe-46d3-bc61-c98eac192cbb,2024-08-17 08:13:47,8af69b38-b4f2-4f54-977b-463bbe27c6d5,AF,809c074d-9535-4415-904e-8445a2acf542,3336.1,DOLLAR
cf7d41ad-e2f1-4b89-8bab-bc7480e12a46,2024-01-09 09:40:47,ca55255f-fc94-452a-8463-39a0500d99af,CA,c059c6b5-346c-4c2b-9c5a-784ac1591b2a,3407.78,DOLLAR
36f1c923-6a25-4e82-9953-70a48f0989d9,2024-03-13 21:58:19,cf3eba34-b6d4-4a75-b401-bc309bcd2e4d,CN,7161823d-d762-4b72-bea5-c5c6a09ba90e,75.25,GBP
bd6cb052-180a-419a-b51c-be009c658625,2024-06-25 02:39:42,2a7593dc-667b-4f26-ad4d-001acc422c14,MX,43b70d0f-c258-41ea-8ee4-2fe230b8e4a6,125.29,EUR
63205c5b-5318-4049-9668-798fe6347acf,2024-03-27 13:13:57,8c95e2e8-99cb-47fc-96a1-dab0d83f6933,RS,9dcc12ab-9438-462d-b6e6-c5e4c2c2a682,4510.35,GBP
7260731d-8c49-4967-a789-50b3930fa7e6,2024-05-29 13:07:14,339bf8dc-f184-4ac3-9fa5-c09a840e3bd8,SE,13f55134-3edd-45f4-ae67-866abcff6130,711.35,EUR
d2332d82-6493-49f3-8ded-9d9f156bd48e,2024-09-11 13:28:53,b4933827-16df-4225-bcda-ac0ee2bed2b0,ID,51d21d13-c8c6-47c9-9b40-61d8bd15bc68,4143.61,GBP
9b1fa8f9-a5e6-4e3f-b1ba-a80f45080bee,2024-01-22 10:06:30,066e5a22-5980-44f5-b4d6-8578029fff9e,ID,679ff98a-d7d2-419e-ba0d-c14e14808b1f,2373.52,GBP
7e1a5ede-cfd8-4ec2-830f-d1ca705985ad,2024-08-04 11:46:44,77be0207-91c5-4131-b684-38cd210ec0eb,CN,1fa913a7-f955-4cd7-83a4-726690f40b22,478.5,DOLLAR
9427cce1-2a49-4181-b6fe-ad054e4205aa,2024-02-18 07:05:06,cd65c343-cdd1-4ac4-b9b8-14e76ae16d00,TZ,22c7217e-629d-428c-936c-e07d9c64cf65,2255.12,GBP
f69d9434-74a2-4d2e-b05c-a080cee356b4,2024-06-05 10:29:26,792333bc-123a-45d0-bfbd-327bc052d89f,PT,6bd0cb3d-83a5-4669-b53e-46fa2d70de78,62.63,GBP
652b1764-f455-47c7-b7b0-09769a3a77f2,2024-03-18 03:43:33,08701a12-ad13-4201-b13b-c9ca0761e87a,CN,08965dc9-2a75-4490-9806-20445a9632c5,3843.02,DOLLAR
1c200630-9bb8-4cf3-b3aa-fcd0e37a5bb6,2024-09-09 06:49:46,10737e4c-5d90-48f0-a45b-a860adfb7e67,CN,2bf74774-aeea-49be-97c5-f18f97c39466,4203.02,EUR
121a2757-d285-4d11-9106-69e48e160f00,2024-03-18 08:29:56,51ad36ed-ab2c-48e5-973f-ea53066f3668,NG,8c2074ea-a0eb-424c-9a3a-d19325d1ea61,4809.92,EUR
36233905-d47d-4a1d-b078-d8391e4dd75d,2024-01-03 13:06:22,18d0b37f-eb4f-4bd8-8598-0af033dd90b7,ID,96ace327-92ee-410d-b62c-ce12229aa497,2283.5,DOLLAR
a1d80998-5ebd-4097-ba2f-583f5ad4f8b2,2024-09-13 20:51:22,c3e707ee-3e69-4574-a8f9-19b1e1993591,FR,0afaa751-304c-4846-b71a-871c5db9ecb9,2198.97,DOLLAR
765d8ad9-a0cb-43f2-a681-28439906a1a1,2024-05-15 13:00:18,80049161-76a8-457b-a58c-0ecaa6ba798b,RU,3daf3f60-996c-442d-a826-b4ce5c1c9d8f,4567.83,EUR
f52df098-a85c-4243-846e-961b4e544697,2024-03-05 08:12:02,b421af4a-7837-4bb7-ad78-53d2a153d9a3,UA,2a82c5de-e38d-4438-8de0-ed37e664ff69,408.02,DOLLAR
582c937c-d389-4033-a51a-866f9c30659c,2023-11-01 01:55:07,c33fd8ae-3fbe-4dff-8270-ed5f1f091ac2,UA,8fc02d9d-714f-4b42-ab79-a5ed5a7d6a6f,3596.65,EUR
6eec152d-0b19-498e-874e-4df53ec67783,2024-02-28 18:54:07,71272242-2155-4bd3-a3cb-494db755ca67,VN,274ee389-ca74-4c96-b71b-d01a8e0a3503,2415.8,DOLLAR
1c9e7609-0a39-425e-8c39-3a1b4936f64d,2024-05-08 02:28:58,ea3b9afa-b520-4802-ab77-437f99e162cb,CN,622207d2-f22f-45b4-8d67-cd0d9e8572f0,1094.8,EUR
251d704c-03c8-4c4e-a445-e82b342406e6,2024-02-14 10:53:34,1b186b6d-b78f-48c4-9d29-53be86fab035,PL,81f058db-6705-4806-8e3c-e21fa7f92d50,3866.82,GBP
07a2a60a-c9e0-46ae-bed8-c4c7778cd5fd,2023-12-09 16:30:10,a4403d20-805e-4127-b034-86d9db0a375b,AR,a141a623-e94e-4e38-b1c0-2a7871aa4df0,1745.68,GBP
d78a3f7e-f498-469e-9222-64deaa3f5625,2024-09-13 03:01:51,1d489cd1-0289-496a-a7c2-598e783bf6b6,CZ,6f833331-52e7-439c-921b-c0ef119b6c63,1457.03,DOLLAR
ee33e551-864e-4be3-9882-a98ec79b7636,2024-03-16 00:28:04,cd9c6327-2169-48c3-bed6-9bfb800f7066,PT,75deb82e-1ee1-4956-bc69-b1ea5226e379,3976.33,GBP
f4bcf544-97b7-4e6d-9821-9f5ecc5bf5a1,2024-01-26 19:44:05,d692df5c-ac5e-4f16-82bf-fcd2ddc449e5,CN,b8f46d0d-3a14-4274-bd93-beace232031d,2984.75,GBP
45bdac25-4f06-41cc-aeae-86601d394959,2023-11-15 10:11:51,126a030b-657a-42dc-96fe-cfe770964ef9,GT,2f6e0ecf-a216-4db1-92a2-214cff591c9a,3555.1,DOLLAR
5f0b9636-9702-4226-ab4b-49981a24651d,2023-12-28 05:40:19,e73b0ac0-a044-4ac5-91c4-bb2d6cc9b8c9,FR,3ee028ba-dca8-4595-8e7e-d81ba9ee608c,4517.99,EUR
00c22e98-098d-4c87-b749-1e5bb6d01768,2024-07-03 23:06:39,2af3ee3b-559a-40cd-a010-2bdb096c3c12,UA,84cb75b7-b303-4e1a-a31e-ee1dcba399ef,1705.9,GBP
e77741c4-0f3b-4caf-888f-0b49c7831a7e,2024-03-22 10:51:27,c2369ae0-4430-480c-8876-d253c17fcd86,CN,2c8fd41e-e0b4-462f-91c3-179232438410,4818.17,GBP
a20c8881-b858-4528-abbd-db70d0fd7c96,2024-04-30 05:58:49,a842432f-b0e8-4421-a35e-8d06305f8e31,PL,1d303182-9353-4a64-91bd-dda99d7d11e2,1520.87,DOLLAR
747c6eb7-65da-495c-b0e8-ecbf7581fbe0,2024-08-14 08:55:44,cd3f1f7b-e75a-4061-8566-8185e03b861a,PL,5bbcdb9e-0bec-4f42-8f03-53a70e94b947,959.51,DOLLAR
79d3550a-451e-484d-a215-54c44c2eb512,2024-06-11 09:21:39,52bcfedf-5280-43c7-84f9-e612029be83d,CN,81121363-82f9-4483-a55b-f4e524306a15,3737.8,GBP
3c85042b-a746-460b-bbd0-7a6db1e39e33,2024-01-11 17:39:51,b10e598f-c5eb-49e3-8458-023608242c8f,US,43a5a4c3-f977-4020-932c-cc3a3a0e442a,786.89,EUR
b0bf3b63-be41-43b6-be96-4a0203db9082,2023-12-20 06:12:43,fb3f9d0c-0643-420e-bdf3-0aaa3a927ed5,AO,2aaaf0c6-b7cd-4247-8633-e5b57c077786,4641.42,EUR
ae49ce2d-71d9-4237-b8ea-696aa6a64d45,2024-02-09 04:54:14,cdad0b6b-771b-40f3-9ca2-ee15b4e7062c,CN,e328b503-bc7c-4c10-a775-6032a04c87c8,2648.2,DOLLAR
b94e2a7c-f462-4c2e-9ae3-8ccff7489833,2024-05-19 21:46:46,1113d9e3-31cb-4d6e-ad1e-ca700864ca79,CN,887679b9-b8eb-4eb8-8c1b-a09dbefdd2ee,23.59,GBP
fb278b43-0684-4d8f-adba-cd199878bcc5,2023-11-30 10:11:52,9befe21b-dcd0-45c0-a08c-6794d7b06714,CA,ee4b5e31-7810-4728-886c-c074cace4f3b,602.83,DOLLAR
8a23e691-1345-42d5-983a-e07880d6fc1e,2024-03-03 08:58:46,367fd4cd-7d5d-4838-a678-d6a9c38a559b,TH,a2b0f5c0-f828-4e55-98d3-99e3aea945f7,1420.12,DOLLAR
9826e738-9d30-4fc9-ab04-8c891bf0deda,2024-07-14 15:10:47,6045a0da-fcbb-4eb0-83be-bb42dbc14eb0,PY,8e6470f4-239b-465e-bb4a-536c12feae86,2481.36,DOLLAR
ca11d0e6-7fe3-4473-b1ef-2743e145f3d3,2024-07-01 17:28:40,7a254ff6-3483-4774-b409-ca2d587bbfcd,ID,b7971c96-dfdf-49bf-b5a8-77d74684a39a,4149.72,DOLLAR
98b0e215-b153-44e4-be2a-305d5a7932b9,2023-11-12 23:22:39,406e29a7-ad7f-40ac-bd61-25277b642557,FI,c8eadd20-da81-4f62-bc3d-94b044623d40,2647.67,DOLLAR
25dd9879-2a8f-4b27-af48-f2fa76116579,2024-06-30 14:34:33,23e52a77-65e3-44fe-9895-940c5803cc0b,PT,324a05c9-e6de-4bff-9e61-5e32b7e21163,1116.92,EUR
789db73e-d4fe-4528-86c7-24c622cdde62,2024-10-05 16:41:12,adfde168-1b89-4534-90ad-a499b7a4da3d,CO,c96baba8-b666-4933-8648-ca6d753535c7,1358.18,GBP
